Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.19-53-12038-17,192.168.10.19,12038.0,192.168.10.3,53.0,17.0,6/7/2017 9:02,215.0,2.0,2.0,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,744186.0465,18604.65116,71.66666667,40.12895879,118.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,9302.325581,9302.325581,32.0,48.0,38.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,96.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-88-41615-6,192.168.10.19,41615.0,192.168.10.3,88.0,6.0,6/7/2017 9:02,117.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.464101615,102564.1026,42735.04274,29.25,34.85565473,71.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,24.0,40.70626487,71.0,0.0,0.0,0.0,0.0,0.0,32.0,104.0,8547.008547,34188.03419,0.0,6.0,2.0,3.098386677,9.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,253.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-192.168.10.50-1063-54481-6,192.168.10.50,54481.0,192.168.10.9,1063.0,6.0,6/7/2017 9:02,83.0,1.0,2.0,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,216867.4699,36144.57831,41.5,57.27564928,82.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,40.0,12048.19277,24096.38554,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,12.0,389.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-135-49182-6,192.168.10.3,135.0,192.168.10.8,49182.0,6.0,6/7/2017 9:03,50.0,1.0,2.0,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,360000.0,60000.0,25.0,33.9411255,49.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,40.0,20000.0,40000.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,12.0,2052.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-104.19.195.102-1071-443-6,192.168.10.9,1071.0,104.19.195.102,443.0,6.0,6/7/2017 9:03,61466432.0,25.0,35.0,978.0,36884.0,217.0,0.0,39.12,65.16410055,1460.0,0.0,1053.828571,616.1592845,615.9784905,0.976142555,1041803.932,7650197.425,58800000.0,1.0,61500000.0,2561101.333,12000000.0,58800000.0,4.0,61200000.0,1801418.529,10100000.0,58800000.0,1.0,0.0,0.0,0.0,0.0,512.0,712.0,0.406726065,0.569416491,0.0,1460.0,620.6885246,688.2011949,473620.8847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,631.0333333,39.12,1053.828571,0.0,0.0,0.0,0.0,0.0,0.0,25.0,978.0,35.0,36884.0,8192.0,32.0,24.0,20.0,2479640.0,0.0,2479640.0,2479640.0,58800000.0,0.0,58800000.0,58800000.0,BENIGN
192.168.10.3-192.168.10.9-53-58675-17,192.168.10.9,58675.0,192.168.10.3,53.0,17.0,6/7/2017 9:03,162.0,2.0,2.0,100.0,196.0,50.0,50.0,50.0,0.0,98.0,98.0,98.0,0.0,1827160.494,24691.35802,54.0,87.46999486,155.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,12345.67901,12345.67901,50.0,98.0,69.2,26.29068276,691.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.5,50.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,196.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-50.97.40.233-1076-443-6,192.168.10.9,1076.0,50.97.40.233,443.0,6.0,6/7/2017 9:03,1631884.0,14.0,11.0,901.0,8202.0,254.0,0.0,64.35714286,86.18460254,1460.0,0.0,745.6363636,692.8942593,5578.215118,15.31971635,67995.16667,292520.2044,1439315.0,4.0,1631884.0,125529.5385,395230.8611,1439315.0,4.0,1588683.0,158868.3,465348.0932,1481879.0,4.0,0.0,0.0,0.0,0.0,292.0,232.0,8.579041157,6.740675195,0.0,1460.0,350.1153846,561.5756638,315367.2262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,364.12,64.35714286,745.6363636,0.0,0.0,0.0,0.0,0.0,0.0,14.0,901.0,11.0,8202.0,8192.0,140.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-58769-17,192.168.10.9,58769.0,192.168.10.3,53.0,17.0,6/7/2017 9:03,188.0,2.0,2.0,70.0,166.0,35.0,35.0,35.0,0.0,83.0,83.0,83.0,0.0,1255319.149,21276.59574,62.66666667,102.4808925,181.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,10638.29787,10638.29787,35.0,83.0,54.2,26.29068276,691.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.75,35.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,166.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-72.21.91.29-1079-80-6,72.21.91.29,80.0,192.168.10.9,1079.0,6.0,6/7/2017 9:03,898.0,3.0,0.0,808.0,0.0,796.0,6.0,269.3333333,456.1067127,0.0,0.0,0.0,0.0,899777.2829,3340.757238,449.0,629.3250353,894.0,4.0,898.0,449.0,629.3250353,894.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3340.757238,0.0,6.0,796.0,203.5,395.0,156025.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,271.3333333,269.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,808.0,0.0,0.0,288.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-72.21.91.29-1080-80-6,72.21.91.29,80.0,192.168.10.9,1080.0,6.0,6/7/2017 9:03,1076.0,3.0,0.0,808.0,0.0,796.0,6.0,269.3333333,456.1067127,0.0,0.0,0.0,0.0,750929.368,2788.104089,538.0,758.0184694,1074.0,2.0,1076.0,538.0,758.0184694,1074.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,2788.104089,0.0,6.0,796.0,203.5,395.0,156025.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,271.3333333,269.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,808.0,0.0,0.0,288.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-50953-17,192.168.10.9,50953.0,192.168.10.3,53.0,17.0,6/7/2017 9:03,62608.0,2.0,2.0,100.0,434.0,50.0,50.0,50.0,0.0,217.0,217.0,217.0,0.0,8529.261436,63.88959877,20869.33333,36100.85332,62555.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,31.94479939,31.94479939,50.0,217.0,116.8,91.4696671,8366.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146.0,50.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,434.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-98.139.225.35-1124-443-6,192.168.10.9,1124.0,98.139.225.35,443.0,6.0,6/7/2017 9:03,60797521.0,13.0,15.0,943.0,4246.0,564.0,0.0,72.53846154,159.5549098,1460.0,0.0,283.0666667,512.3816193,85.34887467,0.460545094,2251760.037,4207291.547,10000000.0,3.0,60300000.0,5026232.25,5189674.421,10000000.0,5738.0,60800000.0,4340897.786,5115234.983,10000000.0,3.0,0.0,0.0,0.0,0.0,272.0,384.0,0.213824508,0.246720586,0.0,1460.0,178.9310345,392.9201056,154386.2094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,185.3214286,72.53846154,283.0666667,0.0,0.0,0.0,0.0,0.0,0.0,13.0,943.0,15.0,4246.0,8192.0,66.0,12.0,20.0,78760.33333,132246.3391,348707.0,24696.0,9973704.167,79057.88832,10000000.0,9812328.0,BENIGN
151.101.130.2-192.168.10.9-443-1094-6,192.168.10.9,1094.0,151.101.130.2,443.0,6.0,6/7/2017 9:03,118146903.0,17.0,13.0,1097.0,9428.0,257.0,0.0,64.52941176,84.14802259,2384.0,0.0,725.2307692,853.1910839,89.08401095,0.253921171,4074031.138,15100000.0,58700000.0,4.0,118000000.0,7384181.438,20000000.0,58700000.0,4.0,118000000.0,9827404.083,22900000.0,59000000.0,4.0,0.0,0.0,0.0,0.0,352.0,272.0,0.143888664,0.110032508,0.0,2384.0,339.516129,637.269481,406112.3914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,350.8333333,64.52941176,725.2307692,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1097.0,13.0,9428.0,8192.0,66.0,16.0,20.0,266924.5,69188.27722,315848.0,218001.0,58700000.0,73614.05856,58700000.0,58600000.0,BENIGN
192.168.10.3-192.168.10.9-53-60620-17,192.168.10.9,60620.0,192.168.10.3,53.0,17.0,6/7/2017 9:03,183.0,2.0,2.0,56.0,254.0,28.0,28.0,28.0,0.0,127.0,127.0,127.0,0.0,1693989.071,21857.9235,61.0,99.59417654,176.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,10928.96175,10928.96175,28.0,127.0,67.6,54.22453319,2940.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,28.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,2.0,254.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-63878-17,192.168.10.9,63878.0,192.168.10.3,53.0,17.0,6/7/2017 9:03,71794.0,2.0,2.0,86.0,302.0,43.0,43.0,43.0,0.0,151.0,151.0,151.0,0.0,5404.351339,55.71496225,23931.33333,41406.12351,71743.0,4.0,47.0,47.0,0.0,47.0,47.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,40.0,27.85748113,27.85748113,43.0,151.0,86.2,59.15403621,3499.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.75,43.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,302.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-56346-17,192.168.10.9,56346.0,192.168.10.3,53.0,17.0,6/7/2017 9:03,141.0,2.0,2.0,102.0,134.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,1673758.865,28368.79433,47.0,76.21023553,135.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,14184.39716,14184.39716,51.0,67.0,57.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.75,51.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,134.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-220.243.235.201-38752-443-6,220.243.235.201,443.0,192.168.10.19,38752.0,6.0,6/7/2017 9:03,228.0,4.0,0.0,43.0,0.0,31.0,0.0,10.75,13.79311422,0.0,0.0,0.0,0.0,188596.4912,17543.85965,76.0,128.1756607,224.0,1.0,228.0,76.0,128.1756607,224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,17543.85965,0.0,0.0,31.0,8.6,12.87633488,165.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.75,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,131.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-54.235.191.159-1154-443-6,192.168.10.9,1154.0,54.235.191.159,443.0,6.0,6/7/2017 9:03,5498687.0,8.0,8.0,372.0,5324.0,197.0,0.0,46.5,74.11959448,1460.0,0.0,665.5,693.097808,1035.883657,2.909785554,366579.1333,1330862.666,5174901.0,3.0,5498687.0,785526.7143,1936900.648,5174901.0,3.0,273197.0,39028.14286,58757.92883,157914.0,49.0,0.0,0.0,0.0,0.0,184.0,172.0,1.454892777,1.454892777,0.0,1460.0,335.0588235,561.9760305,315817.0588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,356.0,46.5,665.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,372.0,8.0,5324.0,8192.0,75.0,6.0,20.0,323783.0,0.0,323783.0,323783.0,5174901.0,0.0,5174901.0,5174901.0,BENIGN
192.168.10.3-192.168.10.9-53-58633-17,192.168.10.9,58633.0,192.168.10.3,53.0,17.0,6/7/2017 9:03,145.0,2.0,2.0,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1103448.276,27586.2069,48.33333333,78.51963661,139.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,13793.10345,13793.10345,32.0,48.0,38.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,96.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-50.63.243.230-1158-80-6,192.168.10.9,1158.0,50.63.243.230,80.0,6.0,6/7/2017 9:03,67498.0,4.0,5.0,439.0,2279.0,427.0,0.0,109.75,211.5189117,1460.0,0.0,455.8,660.3318863,40267.85979,133.3372841,8437.25,15143.3578,33428.0,106.0,67289.0,22429.66667,19286.52562,34492.0,186.0,34993.0,8748.25,16649.83808,33720.0,174.0,0.0,0.0,0.0,0.0,92.0,112.0,59.26101514,74.07626893,0.0,1460.0,271.8,497.3898091,247396.6222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,302.0,109.75,455.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,439.0,5.0,2279.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.19-224.0.0.251-5353-5353-17,192.168.10.19,5353.0,224.0.0.251,5353.0,17.0,6/7/2017 9:03,14.0,11.0,0.0,495.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,35400000.0,785714.2857,1.4,1.264911064,5.0,1.0,14.0,1.4,1.264911064,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,785714.2857,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.09090909,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,495.0,0.0,0.0,-1.0,-1.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62205-17,192.168.10.3,62205.0,192.168.10.1,53.0,17.0,6/7/2017 9:03,23467.0,1.0,1.0,60.0,88.0,60.0,60.0,60.0,0.0,88.0,88.0,88.0,0.0,6306.728598,85.22606213,23467.0,0.0,23467.0,23467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,42.61303106,42.61303106,60.0,88.0,69.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,60.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,88.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-64.4.54.36-49459-443-6,192.168.10.15,49459.0,64.4.54.36,443.0,6.0,6/7/2017 9:03,452918.0,9.0,9.0,2947.0,6537.0,1845.0,0.0,327.4444444,611.7364856,1460.0,0.0,726.3333333,708.4096626,20939.77276,39.74229331,26642.23529,38674.88525,131184.0,28.0,452918.0,56614.75,79240.15182,237579.0,64.0,388540.0,48567.5,47257.59149,131184.0,192.0,0.0,0.0,0.0,0.0,192.0,192.0,19.87114665,19.87114665,0.0,1845.0,499.1578947,666.146986,443751.807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,526.8888889,327.4444444,726.3333333,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2947.0,9.0,6537.0,8192.0,510.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-192.95.27.155-123-123-17,192.168.10.12,123.0,192.95.27.155,123.0,17.0,6/7/2017 9:03,68016950.0,2.0,2.0,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.822825781,0.05880887,22700000.0,39200000.0,68000000.0,16406.0,68000000.0,68000000.0,0.0,68000000.0,68000000.0,68000000.0,68000000.0,0.0,68000000.0,68000000.0,0.0,0.0,0.0,0.0,64.0,52.0,0.029404435,0.029404435,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,96.0,-1.0,-1.0,1.0,32.0,16406.0,0.0,16406.0,16406.0,68000000.0,0.0,68000000.0,68000000.0,BENIGN
192.168.10.19-75.119.251.14-123-123-17,192.168.10.19,123.0,75.119.251.14,123.0,17.0,6/7/2017 9:03,67099534.0,2.0,2.0,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.861420766,0.059612933,22400000.0,38500000.0,66900000.0,99532.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,0.0,0.0,0.0,0.0,52.0,52.0,0.029806466,0.029806466,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,96.0,-1.0,-1.0,1.0,20.0,129143.0,0.0,129143.0,129143.0,66900000.0,0.0,66900000.0,66900000.0,BENIGN
192.168.10.3-192.168.10.5-88-49197-6,192.168.10.5,49197.0,192.168.10.3,88.0,6.0,6/7/2017 9:03,84.0,1.0,4.0,6.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,357142.8571,59523.80952,21.0,31.36877428,67.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,23.0,38.10511777,67.0,1.0,0.0,0.0,0.0,0.0,20.0,80.0,11904.7619,47619.04762,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,7.2,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,24.0,256.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-88-49196-6,192.168.10.5,49196.0,192.168.10.3,88.0,6.0,6/7/2017 9:03,22.0,1.0,4.0,6.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1363636.364,227272.7273,5.5,9.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,80.0,45454.54545,181818.1818,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,7.2,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,24.0,255.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-23.199.170.73-49210-80-6,192.168.10.5,49210.0,23.199.170.73,80.0,6.0,6/7/2017 9:03,118831886.0,9.0,5.0,471.0,4738.0,158.0,0.0,52.33333333,71.2846407,1583.0,0.0,947.6,862.3092833,43.83503599,0.117813497,9140914.308,32600000.0,118000000.0,46.0,119000000.0,14900000.0,41500000.0,118000000.0,58.0,1134865.0,283716.25,512136.7834,1051072.0,808.0,0.0,0.0,0.0,0.0,192.0,112.0,0.075737248,0.042076249,0.0,1583.0,347.2666667,639.2197774,408601.9238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,372.0714286,52.33333333,947.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,471.0,5.0,4738.0,65535.0,1013.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-135-49201-6,192.168.10.3,135.0,192.168.10.5,49201.0,6.0,6/7/2017 9:03,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1000000.0,1000000.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,2051.0,254.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60212-17,192.168.10.3,60212.0,192.168.10.1,53.0,17.0,6/7/2017 9:04,536.0,1.0,1.0,54.0,99.0,54.0,54.0,54.0,0.0,99.0,99.0,99.0,0.0,285447.7612,3731.343284,536.0,0.0,536.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1865.671642,1865.671642,54.0,99.0,69.0,25.98076211,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.5,54.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,1.0,99.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.17-192.168.10.50-137-137-17,192.168.10.50,137.0,192.168.10.17,137.0,17.0,6/7/2017 9:04,3.0,2.0,0.0,124.0,0.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,41300000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,666666.6667,0.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,124.0,0.0,0.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-17.253.20.253-123-123-17,192.168.10.25,123.0,17.253.20.253,123.0,17.0,6/7/2017 9:04,113743.0,4.0,4.0,192.0,192.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,3376.031932,70.33399858,16249.0,14913.66956,28252.0,300.0,85491.0,28497.0,56.15158057,28561.0,28456.0,85491.0,28497.0,54.56189146,28560.0,28465.0,0.0,0.0,0.0,0.0,128.0,128.0,35.16699929,35.16699929,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,192.0,4.0,192.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
